tanggal,positif,sembuh,meninggal,rasio_kematian,rasio_sembuh,rasio_sembuh_meninggal
2021-02-03,1111671.0,905665.0,30770.0,0.027679052525432436,0.8146879787275192,29.43337666558336
2021-02-04,1123105.0,917036.0,31001.0,0.027602940063484713,0.8165184911473103,29.580852230573207
2021-02-05,1134854.0,926980.0,31202.0,0.02749428560854524,0.8168275390490759,29.70899301326838
2021-02-06,1147010.0,939184.0,31393.0,0.027369421365114516,0.8188106468121463,29.916987863536455
2021-02-07,1157837.0,949990.0,31556.0,0.02725426808782238,0.8204868215474199,30.104892888832552
2021-02-08,1166079.0,963028.0,31763.0,0.027239149320071796,0.8258685732270283,30.319176400214086
2021-02-09,1174779.0,973452.0,31976.0,0.027218736460219325,0.8286256393755762,30.443207405554165
2021-02-10,1183555.0,982972.0,32167.0,0.02717828913738694,0.8305249861645635,30.558398358566233
2021-02-11,1191990.0,993117.0,32381.0,0.027165496354835193,0.8331588352251277,30.66974460331676
2021-02-12,1201859.0,1004117.0,32656.0,0.027171240553176372,0.8354698845704862,30.748315776580107
2021-02-13,1210703.0,1016036.0,32936.0,0.02720402939449229,0.8392115985505941,30.848797668205005
2021-02-14,1217468.0,1025273.0,33183.0,0.027255747173642347,0.8421354811789714,30.897537895910556
2021-02-15,1223930.0,1032065.0,33367.0,0.02726218002663551,0.8432385839059423,30.930709982917254
2021-02-16,1233959.0,1039674.0,33596.0,0.02722618822829608,0.8425514948227615,30.94636266222169
2021-02-17,1243646.0,1047676.0,33788.0,0.027168502934114692,0.8424230046170695,31.00733988398248
2021-02-18,1252685.0,1058222.0,33969.0,0.027116952785416926,0.8447630489708107,31.152580293797286
2021-02-19,1263299.0,1069005.0,34152.0,0.027033980079141994,0.8462010972857573,31.301387912860154
2021-02-20,1271353.0,1078840.0,34316.0,0.026991716698666696,0.8485762805452144,31.43839608345961
2021-02-21,1278653.0,1087076.0,34489.0,0.026972916029603028,0.8501727990314808,31.519498970686307
2021-02-22,1288833.0,1096994.0,34691.0,0.026916598193869958,0.85115294223534,31.621861577930876
2021-02-23,1298608.0,1104990.0,35014.0,0.026962717001589396,0.8509034289023324,31.55851944936311
2021-02-24,1306141.0,1112725.0,35254.0,0.026990960394015655,0.8519179782274655,31.56308503999546
2021-02-25,1314634.0,1121411.0,35518.0,0.027017405604906005,0.8530214493159313,31.573033391519793
2021-02-26,1322866.0,1128672.0,35786.0,0.027051870711016838,0.853202062793964,31.539484714692897
2021-02-27,1329074.0,1136054.0,35981.0,0.027072232245909558,0.8547710661708828,31.573719463049944
2021-02-28,1334634.0,1142703.0,36166.0,0.027098065836776226,0.8561920346701792,31.59605707017641
2021-03-01,1341314.0,1151915.0,36325.0,0.02708165276736096,0.8587959269790668,31.711355815554025
2021-03-02,1347026.0,1160863.0,36518.0,0.027110092900953658,0.8617970254471703,31.788789090311628
2021-03-03,1353834.0,1169916.0,36721.0,0.02712370940602762,0.8641502577125408,31.859589880449878
2021-03-04,1361098.0,1176356.0,36897.0,0.027108261124474505,0.8642698762322771,31.88215844106567
2021-03-05,1368093.0,1182687.0,37026.0,0.02706394959991755,0.8644785113292737,31.942067736185383
2021-03-06,1373836.0,1189510.0,37154.0,0.027043984871556723,0.865831147240282,32.015664531409804
2021-03-07,1379662.0,1194656.0,37266.0,0.027010963554841692,0.8659048375616637,32.05753233510438
2021-03-08,1386556.0,1203381.0,37547.0,0.027079324599944034,0.8678921010042148,32.0499906783498
2021-03-09,1392945.0,1210877.0,37757.0,0.027105879988082802,0.8692927574311979,32.070265116402254
2021-03-10,1398578.0,1216433.0,37932.0,0.027121833748278607,0.8697641461541652,32.068780976484234
2021-03-11,1403722.0,1224603.0,38049.0,0.027105794452177853,0.8723970985707996,32.1848931640779
2021-03-12,1410134.0,1231454.0,38229.0,0.0271101895280874,0.873288637817399,32.21256114468074
2021-03-13,1414741.0,1237470.0,38329.0,0.027092591506148476,0.8746972060610387,32.28547574943254
2021-03-14,1419455.0,1243117.0,38426.0,0.02707095328840999,0.8757706302771134,32.350934263259255
2021-03-15,1425044.0,1249947.0,38573.0,0.027067936147936483,0.8771287062013524,32.40471314131646
2021-03-16,1430458.0,1257663.0,38753.0,0.02709132319858395,0.879203024485864,32.45330684076072
2021-03-17,1437283.0,1266673.0,38915.0,0.02707539155475992,0.8812968635961046,32.549736605422076
2021-03-18,1443853.0,1272958.0,39142.0,0.02710940795219458,0.8816396128968808,32.5215369679628
2021-03-19,1450132.0,1278965.0,39339.0,0.027127875255493983,0.8819645384006422,32.51137547980376
2021-03-20,1455788.0,1284725.0,39447.0,0.027096665173775302,0.8824945665165532,32.56838289350267
2021-03-21,1460184.0,1290790.0,39550.0,0.027085627564745265,0.8839913325991793,32.63691529709229
2021-03-22,1465928.0,1297967.0,39711.0,0.027089324987311793,0.8854234314372875,32.685326483845785
2021-03-23,1471225.0,1304921.0,39865.0,0.027096467229689544,0.8869622253564207,32.733500564404864
2021-03-24,1476452.0,1312543.0,39983.0,0.027080460455199358,0.8889845386101275,32.82752669884701
2021-03-25,1482559.0,1317199.0,40081.0,0.027035011760071608,0.8884631235586578,32.863426561213544
2021-03-26,1487541.0,1322878.0,40166.0,0.027001608695155294,0.8893052359565216,32.93526863516407
2021-03-27,1492002.0,1327121.0,40364.0,0.02705358303809244,0.8894900945172995,32.8788276682192
2021-03-28,1496085.0,1331400.0,40449.0,0.027036565435787405,0.8899226982424127,32.91552325150189
2021-03-29,1501093.0,1336818.0,40581.0,0.027034301006000294,0.8905630763716839,32.94196791601981
2021-03-30,1505775.0,1342695.0,40754.0,0.02706513257292756,0.8916969666782886,32.946336555920894
2021-03-31,1511712.0,1348330.0,40858.0,0.02702763489341885,0.8919225355094093,33.00039160017622
2021-04-01,1517854.0,1355578.0,41054.0,0.027047397180492986,0.8930885315715478,33.0193890972865
2021-04-02,1523179.0,1361017.0,41151.0,0.0270165226805254,0.893537135162709,33.07372846346383
2021-04-03,1527524.0,1366214.0,41242.0,0.026999248456980054,0.8943977312304094,33.12676397846855
2021-04-04,1534255.0,1375877.0,41669.0,0.0271591097959596,0.8967720489749097,33.019198924860206
2021-04-05,1537967.0,1381677.0,41815.0,0.027188489740026932,0.8983788338761495,33.04261628602176
2021-04-06,1542516.0,1385973.0,41977.0,0.02721333198488703,0.8985145048738554,33.01743812087572
2021-04-07,1547376.0,1391742.0,42064.0,0.027184084540538306,0.8994206967149548,33.08629707112971
2021-04-08,1552880.0,1399382.0,42227.0,0.027192700015455155,0.9011526969244243,33.139507897790516
2021-04-09,1558145.0,1405679.0,42348.0,0.027178471836703258,0.902149029775791,33.19351563237933
2021-04-10,1562868.0,1409288.0,42443.0,0.027157123954166314,0.9017319440925273,33.20425040642744
2021-04-11,1566995.0,1414507.0,42530.0,0.027141120424762046,0.9026876282311047,33.259040677169054
2021-04-12,1571824.0,1419796.0,42656.0,0.027137898390659516,0.903279247549344,33.28478994748687
2021-04-13,1577526.0,1426145.0,42782.0,0.027119679802424808,0.904038982558766,33.3351643214436
2021-04-14,1583182.0,1431892.0,42906.0,0.027101116611987757,0.9044392874603172,33.37276837738312
2021-04-15,1589359.0,1438254.0,43073.0,0.02710086267482677,0.9049270806658534,33.39108025909503
2021-04-16,1594722.0,1444229.0,43196.0,0.027086852755527295,0.9056305738555058,33.43432262246505
2021-04-17,1599763.0,1450192.0,43328.0,0.027084011819250728,0.9065042759458745,33.470088626292466
2021-04-18,1604348.0,1455065.0,43424.0,0.02706644693046646,0.9069509856963701,33.508313375092115
2021-04-19,1609300.0,1461414.0,43567.0,0.027072018890200708,0.9081053874355309,33.54405857644547
2021-04-20,1614849.0,1468142.0,43777.0,0.02710903620090795,0.909151258105247,33.536834410763646
2021-04-21,1620569.0,1475456.0,44007.0,0.027155276942851553,0.9104555251889923,33.52775694775831
2021-04-22,1626812.0,1481449.0,44172.0,0.02715249211340954,0.9106454833133761,33.53819161459748
2021-04-23,1632248.0,1487369.0,44346.0,0.027168665545921945,0.9112395910425376,33.540093807784245
2021-04-24,1636792.0,1492322.0,44500.0,0.02718732740629231,0.9117358833620888,33.53532584269663
2021-04-25,1641194.0,1496126.0,44594.0,0.0271716811053416,0.9116082559404921,33.54993945373817
2021-04-26,1647138.0,1501715.0,44770.0,0.02718047910982565,0.9117117084300161,33.54288586106768
2021-04-27,1651794.0,1506599.0,44939.0,0.027206177041447056,0.9120986030945748,33.52542335165447
2021-04-28,1657035.0,1511417.0,45116.0,0.027226944512336794,0.9121213492774746,33.50068711765228
2021-04-29,1662868.0,1517432.0,45334.0,0.027262536773814877,0.912539059023326,33.47227246658137
2021-04-30,1668368.0,1522634.0,45521.0,0.027284747729517708,0.9126487681374853,33.4490454954856
2021-05-01,1672880.0,1526978.0,45652.0,0.0272894648749462,0.912783941466214,33.448216945588364
2021-05-02,1677274.0,1530718.0,45796.0,0.02730382752013088,0.9126225053270962,33.42470958162285
2021-05-03,1682004.0,1535491.0,45949.0,0.027318008756221746,0.9128937862216737,33.41728873316068
2021-05-04,1686373.0,1541149.0,46137.0,0.027358716013598416,0.9138838204833687,33.403754036890135
2021-05-05,1691658.0,1547092.0,46349.0,0.02739856401234765,0.9145418281945878,33.37918833200285
2021-05-06,1697305.0,1552532.0,46496.0,0.02739401580741234,0.9147041928233287,33.39065726083964
2021-05-07,1703632.0,1558423.0,46663.0,0.027390304948486526,0.9147650431548597,33.3974026530656
2021-05-08,1709762.0,1563917.0,46842.0,0.027396795577396153,0.9146986539647038,33.38706716194868
2021-05-09,1713684.0,1568277.0,47012.0,0.027433295753476136,0.9151494674630796,33.359078533140476
2021-05-10,1718575.0,1574615.0,47218.0,0.027475088372634304,0.9162329255342362,33.347769918251515
2021-05-11,1723596.0,1580207.0,47465.0,0.02753835585601266,0.9168082311632192,33.29204677130517
2021-05-12,1728204.0,1584878.0,47617.0,0.027552881488527976,0.9170665037229401,33.283869206375876
2021-05-13,1731652.0,1589079.0,47716.0,0.027555190072832185,0.9176664826420089,33.302854388465086
2021-05-14,1734285.0,1592886.0,47823.0,0.02757505254326711,0.9184684178206004,33.30794805846559
2021-05-15,1736670.0,1597067.0,47967.0,0.027620100537235053,0.9196145496841657,33.295119561365105
2021-05-16,1739750.0,1600857.0,48093.0,0.02764362695789625,0.9201649662307803,33.28669452934938
2021-05-17,1744045.0,1606611.0,48305.0,0.02769710643934073,0.9211981342224541,33.25972466618362
2021-05-18,1748230.0,1612239.0,48477.0,0.027729188951110553,0.9222121803195231,33.2578129834767
2021-05-19,1753101.0,1616603.0,48669.0,0.027761663475179124,0.9221391123500585,33.216277301773204
2021-05-20,1758898.0,1621572.0,48887.0,0.027794107446821818,0.921924978026014,33.16979974226277
2021-05-21,1764644.0,1626142.0,49073.0,0.027809008502564823,0.9215127810481888,33.13720375766715
2021-05-22,1769940.0,1629495.0,49205.0,0.027800377413923636,0.9206498525373742,33.11645158012397
2021-05-23,1775220.0,1633045.0,49328.0,0.027786978515338946,0.919911334933135,33.10584252351605
2021-05-24,1781127.0,1638279.0,49455.0,0.027766127850512624,0.9197990934952982,33.126660600545954
2021-05-25,1786187.0,1642074.0,49627.0,0.02778376508170757,0.9193180781183605,33.088318858685795
2021-05-26,1791221.0,1645263.0,49771.0,0.027786074415161503,0.9185148007978915,33.056659500512346
2021-05-27,1797499.0,1649187.0,49907.0,0.027764688603442896,0.9174898011069825,33.04520407958803
2021-05-28,1803361.0,1654557.0,50100.0,0.027781459175395276,0.9174851846080735,33.025089820359284
2021-05-29,1809926.0,1659974.0,50262.0,0.02777019612956552,0.9171502039309894,33.02642155107238
2021-05-30,1816041.0,1663998.0,50404.0,0.0277548799834365,0.9162777712617721,33.01321323704468
2021-05-31,1821703.0,1669119.0,50578.0,0.027764130596480325,0.9162410118444115,33.000889714895806
2021-06-01,1826527.0,1674479.0,50723.0,0.027770188998027405,0.9167556789469852,33.01222325177927
2021-06-02,1831773.0,1680501.0,50908.0,0.02779165322340705,0.9174177149679573,33.010548440323724
2021-06-03,1837126.0,1691593.0,51095.0,0.027812463598033015,0.9207822435695755,33.10682062824151
2021-06-04,1843612.0,1697543.0,51296.0,0.027823641850888366,0.9207702054445296,33.093087180286965
2021-06-05,1850206.0,1701784.0,51449.0,0.02780717390387881,0.9197808244054986,33.07710548309977
2021-06-06,1856038.0,1705971.0,51612.0,0.027807620318118488,0.9191465907486808,33.053766565914906
2021-06-07,1863031.0,1711565.0,51803.0,0.027805763833237344,0.9186991520806685,33.039881860123934
2021-06-08,1869325.0,1717370.0,51992.0,0.02781324809757533,0.918711299533254,33.03142791198646
2021-06-09,1877050.0,1723253.0,52162.0,0.027789350310327376,0.9180645161290323,33.036559181013
2021-06-10,1885901.0,1728914.0,52373.0,0.027770810875014117,0.9167575604445832,33.011551753766256
2021-06-11,1894025.0,1735144.0,52566.0,0.0277535935375721,0.9161146236190124,33.008865045847124
2021-06-12,1901490.0,1740436.0,52730.0,0.027730884727240217,0.9153011585651253,33.00656172956571
2021-06-13,1911358.0,1745091.0,52879.0,0.027665670167493477,0.9130110633382129,33.00158853230961
2021-06-14,1919547.0,1751234.0,53116.0,0.027671111986317606,0.9123162912916433,32.96999021010618
2021-06-15,1927708.0,1757641.0,53280.0,0.02763904076758513,0.9117776136219801,32.98875750750751
2021-06-16,1937652.0,1763870.0,53476.0,0.02759835099388332,0.9103131005980434,32.9843294188047
2021-06-17,1950276.0,1771220.0,53753.0,0.027561739979367023,0.9081894049867814,32.95109110189199
2021-06-18,1963266.0,1779127.0,54043.0,0.027527090063190623,0.9062078190117895,32.92058175896971
2021-06-19,1976172.0,1786143.0,54291.0,0.027472811071101097,0.903839847948458,32.89943084489142
2021-06-20,1989909.0,1792528.0,54662.0,0.02746959785598236,0.9008090319708087,32.79294573927042
2021-06-21,2004445.0,1801761.0,54956.0,0.02741706557176675,0.8988827331256283,32.78551932455055
2021-06-22,2018113.0,1810136.0,55291.0,0.027397375667269373,0.8969448192445121,32.73834801323905
2021-06-23,2033421.0,1817303.0,55594.0,0.02734013271231093,0.8937170413800192,32.688833327337484
2021-06-24,2053995.0,1826504.0,55949.0,0.027239112071840488,0.8892446184143583,32.64587392089224
2021-06-25,2072867.0,1835061.0,56371.0,0.027194701830845876,0.8852767688423812,32.5532809423285
2021-06-26,2093962.0,1842457.0,56729.0,0.027091704625012297,0.8798903705033807,32.478221015706254
2021-06-27,2115304.0,1850481.0,57138.0,0.027011720301195478,0.8748061744316656,32.38617032447758
2021-06-28,2135998.0,1859961.0,57561.0,0.026948058940130092,0.8707690737538144,32.31286808776776
2021-06-29,2156465.0,1869606.0,58024.0,0.02690699825872435,0.8669772057510787,32.2212532745071
2021-06-30,2178272.0,1880413.0,58491.0,0.02685201848070397,0.8632590420296455,32.148757928570205
2021-07-01,2203108.0,1890287.0,58995.0,0.02677807896843913,0.8580092305960488,32.04147809136367
2021-07-02,2228938.0,1901865.0,59534.0,0.026709580975334442,0.853260611107173,31.94586286827695
2021-07-03,2256851.0,1915147.0,60027.0,0.02659767968731653,0.8485925743436319,31.904759524880472
2021-07-04,2284084.0,1928274.0,60582.0,0.02652354291698554,0.8442220163531639,31.829157175398635
2021-07-05,2313829.0,1942690.0,61140.0,0.02642373312807472,0.8395996419787287,31.774452077199868
2021-07-06,2345018.0,1958553.0,61868.0,0.026382739919267144,0.835197427055997,31.65696321199974
2021-07-07,2379397.0,1973388.0,62908.0,0.026438631300283223,0.8293647508171188,31.36942837159026
2021-07-08,2417788.0,1994573.0,63760.0,0.026371212033478534,0.8249577713182462,31.282512547051443
2021-07-09,2455912.0,2023548.0,64631.0,0.026316496682291548,0.8239497180680742,31.309247884142284
2021-07-10,2491006.0,2052109.0,65457.0,0.02627733534162503,0.8238073292477015,31.350489634416487
2021-07-11,2527203.0,2084724.0,66464.0,0.026299430635370408,0.8249135506724232,31.366213288396725
2021-07-12,2567630.0,2119478.0,67355.0,0.02623236213940482,0.825460833531311,31.467270432781532
2021-07-13,2615529.0,2139601.0,68219.0,0.02608229539798641,0.8180375748080025,31.363710989607
2021-07-14,2670046.0,2157363.0,69210.0,0.02592090173727344,0.8079872032167236,31.171261378413526
2021-07-15,2726803.0,2176412.0,70192.0,0.025741500211053016,0.7981552022643367,31.006553453385003
2021-07-16,2780803.0,2204491.0,71397.0,0.025674957916831935,0.7927533881400445,30.87652142246873
2021-07-17,2832755.0,2232394.0,72489.0,0.025589576225264803,0.7880646226023782,30.79631392349184
2021-07-18,2877476.0,2261658.0,73582.0,0.025571716323611385,0.7859867467183045,30.736566007991083
2021-07-19,2911733.0,2293875.0,74920.0,0.025730381185362805,0.7878040328560345,30.61765883609183
2021-07-20,2950058.0,2323666.0,76200.0,0.025830000630496078,0.7876679034785079,30.494304461942257
2021-07-21,2983830.0,2356553.0,77583.0,0.026001146177898875,0.7897745514992476,30.37460526146192
2021-07-22,3033339.0,2392923.0,79032.0,0.0260544568213444,0.7888742405646055,30.27790009110234
2021-07-23,3082410.0,2431911.0,80598.0,0.02614772207461045,0.7889641546711826,30.173341770267253
2021-07-24,3127826.0,2471678.0,82013.0,0.026220448324171485,0.7902223461279496,30.13763671613037
2021-07-25,3166505.0,2509318.0,83279.0,0.026299974261843894,0.7924566675246052,30.1314617130369
2021-07-26,3194733.0,2549692.0,84766.0,0.026533046736613042,0.7980923601440245,30.079182691173347
2021-07-27,3239936.0,2596820.0,86835.0,0.026801455337389382,0.801503486488622,29.905222548511546
2021-07-28,3287727.0,2640676.0,88659.0,0.026966655078113237,0.8031919925224935,29.784635513597042
2021-07-29,3331206.0,2686170.0,90552.0,0.027182948157514125,0.8063656225403052,29.66439173071826
2021-07-30,3372374.0,2730720.0,92311.0,0.02737270539981627,0.8097322538959202,29.581739987650444
2021-07-31,3409658.0,2770092.0,94119.0,0.02760364822512991,0.8124251757800929,29.431804417811495
2021-08-01,3440396.0,2809538.0,95723.0,0.02782325057929378,0.8166321551356297,29.350709860744022
2021-08-02,3462800.0,2842345.0,97291.0,0.028096049439759734,0.8208227445997459,29.214881129806457
2021-08-03,3496700.0,2873669.0,98889.0,0.028280664626647984,0.8218231475391083,29.05954150613314
2021-08-04,3532567.0,2907920.0,100636.0,0.02848806547759745,0.823174762148885,28.89542509638698
2021-08-05,3568331.0,2947646.0,102375.0,0.028689883309592077,0.8260573360487018,28.79263492063492
2021-08-06,3607863.0,2996478.0,104010.0,0.02882869998112456,0.8305409601196054,28.809518315546583
2021-08-07,3639616.0,3036194.0,105598.0,0.029013500325309045,0.8342072350489722,28.75238167389534
2021-08-08,3666031.0,3084702.0,107096.0,0.029213064483088115,0.8414282366952162,28.803148576977666
2021-08-09,3686740.0,3129661.0,108571.0,0.029449052550491763,0.8488965861438561,28.825938786600474
2021-08-10,3718821.0,3171147.0,110619.0,0.029745717796043424,0.852729131087514,28.66729042931142
2021-08-11,3749446.0,3211078.0,112198.0,0.029923887422301856,0.8564139875597622,28.619743667445054
2021-08-12,3774155.0,3247715.0,113664.0,0.030116410163334575,0.8605144727760253,28.57294306024775
2021-08-13,3804943.0,3289718.0,115096.0,0.030249073376394865,0.8645906127897317,28.582383401682073
2021-08-14,3833541.0,3321598.0,116366.0,0.030354703393024884,0.866456886726919,28.544403004313974
2021-08-15,3854354.0,3351959.0,117588.0,0.03050783607317854,0.8696552003266955,28.50596149266932
2021-08-16,3871738.0,3381884.0,118833.0,0.030692417720413933,0.8734795587924596,28.45913172266963
2021-08-17,3892479.0,3414109.0,120013.0,0.03083202247205444,0.8771040254809339,28.447826485464073
2021-08-18,3908247.0,3443903.0,121141.0,0.030996249725260456,0.8811886761507142,28.4288803955721
2021-08-19,3930300.0,3472915.0,122633.0,0.031201943871969062,0.8836259318627077,28.319579558520136
2021-08-20,3950304.0,3499037.0,123981.0,0.03138517946973195,0.8857639817087495,28.222364717174404
2021-08-21,3967048.0,3522048.0,125342.0,0.03159578608577461,0.8878259098453056,28.09950375771888
2021-08-22,3979456.0,3546324.0,126372.0,0.03175609932613905,0.8911579874234066,28.062577153166842
2021-08-23,3989060.0,3571082.0,127214.0,0.03189072112226941,0.8952189237564739,28.07145439967299
2021-08-24,4008166.0,3606164.0,128252.0,0.03199767674292931,0.8997042537659369,28.117799332564015
2021-08-25,4026837.0,3639867.0,129293.0,0.03210783053796317,0.9039022438703131,28.15208093245574
2021-08-26,4043736.0,3669966.0,130182.0,0.0321934963113319,0.907568149849545,28.191040235977326
2021-08-27,4056354.0,3689256.0,130781.0,0.03224102235653003,0.909500502175106,28.20941879936688
2021-08-28,4066404.0,3707850.0,131372.0,0.03230667685748883,0.9118252883874794,28.224050787077918
2021-08-29,4073831.0,3724318.0,131923.0,0.03238303208945094,0.9142053266323517,28.2309983854218
2021-08-30,4079267.0,3743716.0,132491.0,0.03247911941042349,0.9177423296881523,28.25637967861968
2021-08-31,4089801.0,3760497.0,133023.0,0.03252554341886072,0.9194816569314742,28.26952481901626
2021-09-01,4100138.0,3776891.0,133676.0,0.032602805076316944,0.9211619218670201,28.254069541278913
2021-09-02,4109093.0,3798099.0,134356.0,0.03269723999919204,0.9243156579809705,28.268919884485992
2021-09-03,4116890.0,3813643.0,134930.0,0.03277474015579722,0.9263407572220779,28.263862743644854
2021-09-04,4123617.0,3827449.0,135469.0,0.03285198407126559,0.9281776168834303,28.253319947737122
2021-09-05,4129020.0,3837640.0,135861.0,0.032903933621052935,0.9294311967488653,28.246811078970417
2021-09-06,4133433.0,3850689.0,136473.0,0.03301686515784821,0.9315958429712058,28.21575696291574
2021-09-07,4140634.0,3864848.0,137156.0,0.03312439592584131,0.9333952240164187,28.17848289538919
2021-09-08,4147365.0,3876760.0,137782.0,0.03322157562693421,0.9347525477019746,28.136911933343978
2021-09-09,4153355.0,3887410.0,138116.0,0.03325408013521599,0.9359686325873902,28.145978742506298
2021-09-10,4158731.0,3901766.0,138431.0,0.03328683677785363,0.9382107186062287,28.185637610072888
2021-09-11,4163732.0,3909352.0,138701.0,0.03331170209802168,0.9389057701120053,28.185463695286984
2021-09-12,4167511.0,3918753.0,138889.0,0.033326606696419035,0.9403101755460274,28.21499902800078
2021-09-13,4170088.0,3931227.0,139165.0,0.03337219742125346,0.9427203934305463,28.248676032048287
2021-09-14,4174216.0,3942473.0,139415.0,0.033399086199660005,0.9444822692452907,28.27868593766811
2021-09-15,4178164.0,3953519.0,139682.0,0.03343143064752844,0.946233560961226,28.303711287066335
2021-09-16,4181309.0,3968152.0,139919.0,0.033462965784159936,0.9490214667225024,28.360351346135978
2021-09-17,4185144.0,3976064.0,140138.0,0.033484630397424796,0.9500423402396668,28.37248997416832
2021-09-18,4188529.0,3983140.0,140323.0,0.03350173772224091,0.9509639302962926,28.385510572037372
2021-09-19,4190763.0,3989326.0,140468.0,0.03351847861594655,0.9519330966699858,28.40024774325825
2021-09-20,4192695.0,3996125.0,140634.0,0.03354262592437561,0.9531160745057773,28.41507032438813
2021-09-21,4195958.0,4002706.0,140805.0,0.03355729490142657,0.9539432949519514,28.42730016689748
2021-09-22,4198678.0,4008062.0,140954.0,0.03357104307593962,0.9546009482032202,28.435248378903754
2021-09-23,4201559.0,4012448.0,141114.0,0.033586104586416615,0.954990278608488,28.434088750938958
2021-09-24,4204116.0,4017055.0,141258.0,0.03359992921222916,0.955505271500596,28.437716801880246
2021-09-25,4206253.0,4020801.0,141381.0,0.03361210084129509,0.9559104029168003,28.439472064846054
2021-09-26,4208013.0,4023777.0,141467.0,0.03361847979081814,0.9562178158670137,28.44321997356274
2021-09-27,4209403.0,4027548.0,141585.0,0.03363541100721409,0.9567979117228738,28.44614895645725
2021-09-28,4211460.0,4031099.0,141709.0,0.03364842596154303,0.9571737592188932,28.446316042029792
2021-09-29,4213414.0,4034176.0,141826.0,0.033660589726051134,0.9574601498926998,28.444544723816506
2021-09-30,4215104.0,4037024.0,141939.0,0.033673902233491745,0.9577519320994216,28.441964505879287
2021-10-01,4216728.0,4039835.0,142026.0,0.03368156542228951,0.9580497010952568,28.444334136003267
2021-10-02,4218142.0,4042215.0,142115.0,0.03369137406943626,0.9582927744016204,28.443267776096825
2021-10-03,4219284.0,4044235.0,142173.0,0.033696001501676585,0.9585121551429105,28.445872282360224
2021-10-04,4220206.0,4046891.0,142261.0,0.033709491906319264,0.9589320995231039,28.446946106100757
2021-10-05,4221610.0,4049449.0,142338.0,0.03371652047441616,0.9592191130871871,28.44952858688474
2021-10-06,4223094.0,4052300.0,142413.0,0.03372243194207849,0.9595571398600173,28.45456524334155
2021-10-07,4224487.0,4054246.0,142494.0,0.03373048609215746,0.9597013791260335,28.4520471037377
2021-10-08,4225871.0,4057760.0,142560.0,0.03373505722252288,0.9602186152866474,28.463524130190798
2021-10-09,4227038.0,4059267.0,142612.0,0.03373804541146779,0.9603100326990199,28.463712731046474
2021-10-10,4227932.0,4060851.0,142651.0,0.03374013583946005,0.9604816255322933,28.46703493140602
2021-10-11,4228552.0,4063295.0,142716.0,0.03375056047554813,0.960918773140309,28.471194540205722
2021-10-12,4229813.0,4065425.0,142763.0,0.0337516102957743,0.9611358705455774,28.476741172432632
2021-10-13,4231046.0,4067684.0,142811.0,0.033753119205038186,0.9613896894526791,28.482988005125655
2021-10-14,4232099.0,4069399.0,142848.0,0.033753463706780014,0.9615557197504123,28.487616207437277
2021-10-15,4233014.0,4070807.0,142889.0,0.03375585339429541,0.9616804952688557,28.489295887017196
2021-10-16,4234011.0,4072332.0,142933.0,0.033758296801779684,0.9618142229672998,28.491195175361884
2021-10-17,4234758.0,4073418.0,142952.0,0.033756828607443445,0.961901010636263,28.495005316469864
2021-10-18,4235384.0,4075011.0,142999.0,0.033762936253241733,0.9621349563581484,28.496779697760125
2021-10-19,4236287.0,4076541.0,143049.0,0.033767542189658065,0.9622910345781577,28.49751483757314
2021-10-20,4237201.0,4077748.0,143077.0,0.033766866381840274,0.9623683181420942,28.500373924530148
2021-10-21,4237834.0,4079120.0,143120.0,0.03377196935981919,0.9625483206751373,28.501397428731135
2021-10-22,4238594.0,4080351.0,143153.0,0.033773699486197545,0.9626661576928576,28.503426403917487
2021-10-23,4239396.0,4081417.0,143176.0,0.03377273555006421,0.9627354934523692,28.50629295412639
2021-10-24,4240019.0,4082454.0,143205.0,0.03377461280244263,0.9628386099213234,28.507761600502775
2021-10-25,4240479.0,4083690.0,143235.0,0.03377802366194951,0.9630256393204636,28.510419939260654
2021-10-26,4241090.0,4084831.0,143270.0,0.03378140996772056,0.9631559339698049,28.511418999092623
2021-10-27,4241809.0,4085775.0,143299.0,0.03378252061797219,0.9632152225618834,28.512236652035256
2021-10-28,4242532.0,4086759.0,143333.0,0.033784777580935156,0.9632830111829446,28.51233840078698
2021-10-29,4243215.0,4087440.0,143361.0,0.03378593825672279,0.9632884499135679,28.511519869420553
2021-10-30,4243835.0,4088138.0,143388.0,0.033787364494613954,0.9633121928632946,28.511019053198314
2021-10-31,4244358.0,4088635.0,143405.0,0.03378720645148218,0.9633105878439094,28.51110491265995
2021-11-01,4244761.0,4089419.0,143423.0,0.033788239196506,0.963403828861036,28.51299303458999
2021-11-02,4245373.0,4090287.0,143457.0,0.03379137710632258,0.9634694053973585,28.512285911457788
2021-11-03,4246174.0,4091101.0,143481.0,0.03379065483421075,0.9634793581233364,28.513189899707974
2021-11-04,4246802.0,4091938.0,143500.0,0.033790131962827555,0.96353397215128,28.515247386759583
2021-11-05,4247320.0,4092586.0,143519.0,0.0337904843524858,0.9635690270570618,28.515987430235718
2021-11-06,4247721.0,4093208.0,143534.0,0.033790825715719085,0.9636244941699326,28.517340839104325
2021-11-07,4248165.0,4093795.0,143545.0,0.03378988339671364,0.9636619575746234,28.51924483611411
2021-11-08,4248409.0,4095078.0,143557.0,0.03379076732018975,0.9639086067278362,28.525798115034448
