tanggal,meninggal,sembuh,positif,positif_aktif,meninggal harian,sembuh harian,self-isolation harian,dirawat harian,positif harian,positif aktif harian,rasio_kematian,rasio_sembuh,rasio_sembuh_meninggal
2021-08-14,13005,816687,839260,9568,29,1219,24,91,1363,115,0.015495793913685866,0.9731036865810356,62.797923875432524
2021-08-15,13022,817764,840442,9656,17,1077,7,81,1182,88,0.01549422803715188,0.9730165793713308,62.79864844109968
2021-08-16,13050,818700,840955,9205,28,936,-465,14,513,-451,0.01551807171608469,0.9735360393837958,62.735632183908045
2021-08-17,13074,819620,841610,8916,24,920,-335,46,655,-289,0.015534511234419743,0.9738715081807489,62.69083677527918
2021-08-18,13087,820517,842639,9035,13,897,51,68,1029,119,0.015530968777851487,0.9737467646287438,62.69710399633224
2021-08-19,13121,821451,843370,8798,34,934,-212,-25,731,-237,0.015557821596689472,0.9740102208994866,62.6058227269263
2021-08-20,13132,822399,844339,8808,11,948,-73,83,969,10,0.015552994709470958,0.9740151763687334,62.62557112397198
2021-08-21,13152,823314,845230,8764,20,915,-156,112,891,-44,0.015560261703914911,0.9740709629331661,62.59990875912409
2021-08-22,13173,824227,845931,8531,21,913,19,-252,701,-233,0.015572192058217514,0.9743430610770855,62.56942230319593
2021-08-23,13193,824958,846416,8265,20,731,-107,-159,485,-266,0.015586898168276592,0.9746483998412129,62.529978018646254
2021-08-24,13203,825573,846900,8124,10,615,-200,59,484,-141,0.01558979808714134,0.9748175699610344,62.52919790956601
2021-08-25,13214,826302,847689,8173,11,729,165,-116,789,49,0.015588264092137564,0.974770228232288,62.53231421219918
2021-08-26,13216,827333,848263,7714,2,1031,-332,-127,574,-459,0.015580073632823783,0.9753260486429327,62.60086259079903
2021-08-27,13232,827674,848901,7995,16,341,381,-100,638,281,0.015587212171972939,0.9749947284783502,62.550937122128175
2021-08-28,13242,828125,849369,8002,10,451,116,-109,468,7,0.015590397106557926,0.9749884914565989,62.537758646730104
2021-08-29,13252,828838,849843,7753,10,713,-110,-139,474,-249,0.015593468440641389,0.9752836700425843,62.544370661032296
2021-08-30,13261,829668,850184,7255,9,830,-400,-98,341,-498,0.015597800005645836,0.9758687531169723,62.56451248020511
2021-08-31,13290,830197,850583,7096,29,529,-117,-42,399,-159,0.015624577495670616,0.9760329091928712,62.46779533483822
2021-09-01,13302,831293,851256,6661,12,1096,-491,56,673,-435,0.015626321576588005,0.9765487702876691,62.493835513456624
2021-09-02,13312,832130,851686,6244,10,837,-288,-129,430,-417,0.01563017356161778,0.9770384860147989,62.509765625
2021-09-03,13322,832952,852029,5755,10,822,-360,-129,343,-489,0.015635618036475285,0.9776099170333404,62.524545863984386
2021-09-04,13332,833437,852389,5620,10,485,-34,-101,360,-135,0.015640746185133784,0.9777660199744482,62.51402640264026
2021-09-05,13342,833765,852692,5585,10,328,13,-48,303,-35,0.015646915885219985,0.9778032396222787,62.491755359016636
2021-09-06,13359,834489,852909,5061,17,724,-403,-121,217,-524,0.01566286673021389,0.9784033232150205,62.46642712777903
2021-09-07,13372,835030,853171,4769,13,541,-245,-47,262,-292,0.015673294099307174,0.978736970665904,62.4461561471732
2021-09-08,13386,835700,853599,4513,14,670,-195,-61,428,-256,0.015681836553229328,0.9790311375716232,62.430897953085314
2021-09-09,13399,836187,853907,4321,13,487,-134,-58,308,-192,0.015691404333258774,0.9792483256373352,62.406672139711915
2021-09-10,13411,836644,854168,4113,12,457,-184,-24,261,-208,0.01570065841848442,0.9794841295857489,62.384907911416
2021-09-11,13431,837033,854436,3972,20,389,-105,-36,268,-141,0.015719141047427776,0.9796321784194486,62.32097386642841
2021-09-12,13437,837364,854742,3941,6,331,-15,-16,306,-31,0.0157205332135311,0.9796687187478795,62.31777926620526
2021-09-13,13443,837805,854929,3681,6,441,-85,-175,187,-260,0.015724112762580286,0.9799702665367533,62.32277021498177
2021-09-14,13445,838306,855119,3368,2,501,-186,-127,190,-313,0.015722957857327458,0.9803384090401452,62.35076236519152
2021-09-15,13455,838680,855424,3289,10,374,-45,-34,305,-79,0.01572904197216819,0.9804260811013018,62.33221850613155
2021-09-16,13464,839022,855600,3114,9,342,-131,-44,176,-175,0.01573632538569425,0.9806241234221599,62.315953654188945
2021-09-17,13469,839379,855806,2958,5,357,-134,-22,206,-156,0.015738379959944194,0.9808052292225107,62.3193258593808
2021-09-18,13475,839623,856006,2908,6,244,-24,-26,200,-50,0.015741712090803103,0.9808611154594711,62.309684601113176
2021-09-19,13479,839803,856161,2879,4,180,-18,-11,155,-29,0.015743534218447233,0.9808937804922205,62.30454781511982
2021-09-20,13482,840212,856252,2558,3,409,-222,-99,91,-321,0.015745364682359864,0.9812671970401237,62.32102062008604
2021-09-21,13486,840525,856358,2347,4,313,-142,-69,106,-211,0.0157480866646893,0.9815112371227921,62.325745217262345
2021-09-22,13490,840812,856585,2283,4,287,-43,-21,227,-64,0.015748583036126012,0.9815861823403398,62.32853965900667
2021-09-23,13493,841065,856750,2192,3,253,-4,-87,165,-91,0.015749051648672307,0.9816924423694193,62.3334321500037
2021-09-24,13497,841393,856931,2041,4,328,-96,-55,181,-151,0.01575039297212961,0.9818678516706713,62.339260576424394
2021-09-25,13500,841592,857064,1972,3,199,-28,-41,133,-69,0.015751449133320265,0.9819476725192051,62.340148148148145
2021-09-26,13503,841719,857232,2010,3,127,22,16,168,38,0.015751861806372138,0.981903382048267,62.335703177071764
2021-09-27,13507,841980,857335,1848,4,261,-107,-55,103,-162,0.01575463500265357,0.9820898481923636,62.33656622492041
2021-09-28,13512,842141,857439,1786,5,161,-50,-12,104,-62,0.0157585554191027,0.982158497572422,62.325414446418
2021-09-29,13516,842336,857616,1764,4,195,-16,-6,177,-22,0.0157599671647917,0.9821831682244734,62.32139686297721
2021-09-30,13519,842541,857765,1705,3,205,-35,-24,149,-59,0.0157607270056484,0.9822515490839565,62.32273097122568
2021-10-01,13524,842715,857916,1677,5,174,-22,-6,151,-28,0.015763781069475333,0.9822814821031429,62.31255545696539
2021-10-02,13529,842842,858071,1700,5,127,44,-21,155,23,0.015766760559440884,0.9822520514036718,62.29891344519181
2021-10-03,13534,842929,858198,1735,5,87,18,17,127,35,0.01577025348462709,0.982208068534301,62.28232599379341
2021-10-04,13534,843091,858347,1722,0,162,26,-39,149,-13,0.01576751593469774,0.9822263024161557,62.2942958474952
2021-10-05,13538,843239,858419,1642,4,148,-63,-17,72,-80,0.015770853161451458,0.9823163280402694,62.286822278032204
2021-10-06,13540,843414,858622,1668,2,175,19,7,203,26,0.015769453845813408,0.9822878985164601,62.290546528803546
2021-10-07,13541,843529,858771,1701,1,115,36,-3,149,33,0.015767882241016523,0.9822513801700337,62.294439110848536
2021-10-08,13541,843738,858921,1642,0,209,-47,-12,150,-59,0.01576512857410635,0.9823231705826263,62.309873716859904
2021-10-09,13543,843822,859021,1656,2,84,23,-9,100,14,0.01576562156222025,0.9823066025161201,62.30687440005907
2021-10-10,13547,843891,859161,1723,4,69,56,11,140,67,0.015767708264225216,0.9822268468889999,62.29357053222115
2021-10-11,13549,844189,859202,1464,2,298,-207,-52,41,-259,0.015769283591053094,0.982526809760685,62.306369473761904
2021-10-12,13550,844538,859345,1257,1,349,-131,-76,143,-207,0.015767823167645124,0.9827694348602715,62.327527675276755
2021-10-13,13550,844742,859623,1331,0,204,25,49,278,74,0.015762723891752546,0.9826889229348215,62.34258302583026
2021-10-14,13550,844839,859736,1347,0,97,6,10,113,16,0.015760652107158477,0.9826725878641815,62.349741697416974
2021-10-15,13550,844901,859860,1409,0,62,52,10,124,62,0.015758379271044124,0.9826029818807713,62.354317343173435
2021-10-16,13551,845121,860014,1342,1,220,-38,-29,154,-67,0.015756720239437964,0.98268284004679,62.36595085233562
2021-10-17,13551,845248,860145,1346,0,127,6,-2,131,4,0.015754320492475105,0.9826808270698545,62.37532285440189
2021-10-18,13552,845386,860252,1314,1,138,-14,-18,107,-32,0.015753523386170563,0.9827190172182105,62.38090318772137
2021-10-19,13552,845508,860358,1298,0,122,-17,1,106,-16,0.015751582480781255,0.9827397432231699,62.38990554899646
2021-10-20,13552,845650,860461,1259,0,142,-20,-19,103,-39,0.015749696964766562,0.9827871338735864,62.40038370720189
2021-10-21,13553,845763,860550,1234,1,113,-13,-12,89,-25,0.01574923014351287,0.9828168032072512,62.40411716963034
2021-10-22,13553,845884,860633,1196,0,121,-39,1,83,-38,0.015747711277629372,0.9828626139132476,62.413045082269605
2021-10-23,13555,846056,860749,1138,2,172,-49,-9,116,-58,0.015747912573816525,0.9829299830728818,62.416525267428995
2021-10-24,13556,846185,860880,1139,1,129,6,-5,131,1,0.01574667781804665,0.9829302574110212,62.4214370020655
2021-10-25,13557,846352,860962,1053,1,167,-78,-8,82,-86,0.01574633955970182,0.983030609945619,62.429150992107395
2021-10-26,13558,846525,860999,916,1,173,-114,-23,37,-137,0.015746824328483542,0.9831892952256622,62.43730638737277
2021-10-27,13559,846667,861104,878,1,142,-42,4,105,-38,0.015746065515895875,0.9832343131607797,62.44317427538904
2021-10-28,13560,846749,861235,926,1,82,52,-4,131,48,0.01574483155004151,0.9831799683013347,62.44461651917404
2021-10-29,13560,846799,861331,972,0,50,43,3,96,46,0.015743076703381164,0.9831284372674384,62.44830383480826
2021-10-30,13561,846942,861427,924,1,143,-53,5,96,-48,0.015742483112324086,0.9831848781150347,62.454243787331315
2021-10-31,13562,847021,861540,957,1,79,26,7,113,33,0.015741579032894585,0.9831476193792511,62.45546379590031
2021-11-01,13562,847066,861623,995,0,45,36,2,83,38,0.01574006264920969,0.9831051399509995,62.45878189057661
2021-11-02,13562,847201,861700,937,0,135,-51,-7,77,-58,0.01573865614482999,0.9831739584542184,62.46873617460552
2021-11-03,13563,847353,861832,916,1,152,-13,-8,132,-21,0.01573740589813328,0.9831997419450659,62.475337314753375
2021-11-04,13564,847403,861943,976,1,50,60,0,111,60,0.01573653942314051,0.983131135121464,62.4744175759363
2021-11-05,13565,847438,862061,1058,1,35,84,-2,118,82,0.015735545396439465,0.9830371632633885,62.47239218577221
2021-11-06,13566,847685,862130,879,1,247,-154,-25,69,-179,0.015735445930428124,0.9832449862549731,62.4859943977591
2021-11-07,13566,847808,862247,873,0,123,5,-11,117,-6,0.015733310756662535,0.9832542183388286,62.495061182367685
2021-11-08,13566,847885,862276,825,0,77,-26,-22,29,-48,0.0157327816151673,0.9833104481627692,62.50073713696005
2021-11-09,13566,848034,862370,770,0,149,-50,-5,94,-55,0.015731066711504343,0.9833760450850563,62.51172047766475
2021-11-10,13566,848093,862465,806,0,59,31,5,95,36,0.015729333943986134,0.9833361353794067,62.51606958572903
2021-11-11,13567,848137,862572,868,1,44,52,10,107,62,0.015728542081124824,0.9832651651108545,62.5147047984079
2021-11-12,13567,848311,862643,765,0,174,-82,-21,71,-103,0.015727247540407795,0.9833859429682963,62.52753003611705
2021-11-13,13567,848419,862697,711,0,108,-44,-10,54,-54,0.015726263102804346,0.9834495773139352,62.535490528488246
2021-11-14,13568,848527,862789,694,1,108,-20,3,92,-17,0.015725745228555302,0.9834698866119063,62.538841391509436
2021-11-15,13569,848604,862825,652,1,77,-37,-5,36,-42,0.01572624808043346,0.9835180946310086,62.539907141277915
2021-11-16,13569,848710,862904,625,0,106,-30,3,79,-27,0.0157248083216673,0.9835508932627499,62.547719065516986
2021-11-17,13570,848871,863034,593,1,161,-50,18,130,-32,0.01572359837503505,0.983589290804302,62.55497420781135
2021-11-18,13571,849007,863134,556,1,136,-53,16,100,-37,0.015722935256866258,0.9836329005693206,62.56038611745634
2021-11-19,13573,849111,863231,547,2,104,4,-13,97,-9,0.015723485370659766,0.9836428487855511,62.55883003020703
2021-11-20,13574,849265,863345,506,1,154,-51,10,114,-41,0.015722567455652144,0.983691340078416,62.56556652423751
2021-11-21,13574,849386,863456,496,0,121,-1,-9,111,-10,0.015720546269873625,0.9837050179742801,62.57448062472373
2021-11-22,13574,849448,863482,460,0,62,-18,-18,26,-36,0.015720072914085066,0.9837472002890622,62.57904818034478
2021-11-23,13574,849491,863551,486,0,43,25,1,69,26,0.015718816838843335,0.9837183906914588,62.58221600117872
2021-11-24,13575,849596,863633,462,1,105,-9,-15,82,-24,0.015718482271983587,0.9837465682761081,62.58534069981584
2021-11-25,13576,849638,863687,473,1,42,-20,31,54,11,0.01571865733766978,0.9837336905615113,62.58382439599293
2021-11-26,13576,849693,863757,488,0,55,18,-3,70,15,0.015717383477065888,0.9837176428092623,62.58787566293459
2021-11-27,13576,849779,863811,456,0,86,-40,8,54,-32,0.015716400925665452,0.9837557058199073,62.59421037124337
2021-11-28,13576,849831,863862,455,0,52,20,-21,51,-1,0.015715473073245494,0.9837578224299715,62.598040659988214
2021-11-29,13576,849902,863903,425,0,71,-17,-13,41,-30,0.015714727232108233,0.9837933193888666,62.603270477312904
2021-11-30,13576,849929,863947,442,0,27,9,8,44,17,0.015713926895978572,0.9837744676467423,62.605259281084265
2021-12-01,13576,849979,864017,462,0,50,18,2,70,20,0.015712653801950655,0.983752634496775,62.60894225103123
2021-12-02,13576,850046,864045,423,0,67,-34,-5,28,-39,0.01571214462209723,0.9837982975423734,62.61387743076016
2021-12-03,13577,850114,864087,396,1,68,-19,-8,42,-27,0.015712538205064998,0.9838291746085753,62.614274140089854
2021-12-04,13578,850175,864135,382,1,61,-20,6,48,-14,0.015712822649238834,0.9838451167930937,62.614155251141554
2021-12-05,13579,850228,864178,371,1,53,1,-12,43,-11,0.015713197975417103,0.9838574923221837,62.613447234700644
2021-12-06,13581,850281,864192,330,2,53,-29,-12,14,-41,0.015715257720506554,0.983902882692735,62.608129003755245
2021-12-07,13582,850319,864223,322,1,38,-10,2,31,-8,0.01571585111713065,0.9839115598636,62.60631718450891
