tanggal,meninggal,sembuh,positif,positif_aktif,rasio_kematian,rasio_sembuh,rasio_sembuh_meninggal
2021-03-18,6100,352827,365419,6492,0.016693165927332734,0.9655409269906601,57.84049180327869
2021-03-19,6120,354036,367007,6851,0.01667543125880433,0.9646573498598119,57.84901960784314
2021-03-20,6143,355221,368944,7580,0.016650223340127498,0.9628046532807147,57.825329643496666
2021-03-21,6160,357100,370582,7322,0.01662250190241296,0.9636193878817644,57.97077922077922
2021-03-22,6179,358826,372056,7051,0.01660771496763928,0.9644408368632679,58.07185628742515
2021-03-23,6206,360479,372871,6186,0.0166438258808006,0.9667659860917046,58.08556235900741
2021-03-24,6224,362248,373761,5289,0.016652352706676192,0.9691968932018055,58.20179948586118
2021-03-25,6241,362975,375487,6271,0.016621081422259626,0.9666779409140662,58.15975004005768
2021-03-26,6260,363599,376868,7009,0.01661059044546101,0.9647913858433191,58.08290734824281
2021-03-27,6281,364251,378222,7690,0.016606649005081672,0.9630613766518077,57.99251711510906
2021-03-28,6304,365592,379692,7796,0.016602930796540353,0.9628646376536771,57.993654822335024
2021-03-29,6324,366615,380706,7767,0.016611243321618258,0.9629871869631684,57.97201138519924
2021-03-30,6327,367819,381090,6944,0.01660237739116744,0.9651762050959091,58.13481902955587
2021-03-31,6341,369007,382055,6707,0.016597086806873357,0.9658478491316695,58.19381800977764
2021-04-01,6344,369929,383392,7119,0.0165470328019364,0.9648845046323345,58.31163303909206
2021-04-02,6351,371254,384632,7027,0.016511886686495142,0.9652187025520498,58.45599118249095
2021-04-03,6356,372494,385730,6880,0.016477847198817827,0.9656858424286417,58.60509754562618
2021-04-04,6360,373565,386466,6541,0.01645681638229495,0.9666180207314485,58.736635220125784
2021-04-05,6372,374542,386989,6075,0.016465584293093603,0.9678362950884909,58.779347143753924
2021-04-06,6379,375080,387476,6017,0.01646295512496258,0.9680083411617751,58.79918482520771
2021-04-07,6391,375651,388338,6296,0.016457312959329243,0.9673300063346878,58.77812548896886
2021-04-08,6410,376270,389577,6897,0.016453743419144354,0.9658424393637202,58.70046801872075
2021-04-09,6424,376959,390590,7207,0.016446913643462454,0.9651015130955733,58.679794520547944
2021-04-10,6435,377797,391567,7335,0.016433969154704048,0.9648336044661577,58.70971250971251
2021-04-11,6450,379210,392598,6938,0.016429018996530802,0.965898960259604,58.7922480620155
2021-04-12,6459,380560,393290,6271,0.016422995753769484,0.9676320272572402,58.91933735872426
2021-04-13,6482,381449,394118,6187,0.016446850943118558,0.9678548049061448,58.84742363468065
2021-04-14,6489,382091,394779,6199,0.016437044523644875,0.9678604991653558,58.882878717830174
2021-04-15,6504,382617,396109,6988,0.016419722854062898,0.9659386683968302,58.8279520295203
2021-04-16,6513,383655,397088,6920,0.016401905874768315,0.9661712265291321,58.906034085674804
2021-04-17,6520,384652,398125,6953,0.016376766091051806,0.9661588697017268,58.995705521472395
2021-04-18,6536,385615,399075,6924,0.016377873833239368,0.9662720040092715,58.99862301101591
2021-04-19,6558,386606,400048,6884,0.01639303283605967,0.9663990321161461,58.951814577615124
2021-04-20,6569,387507,400508,6432,0.016401669879253348,0.9675387258182109,58.99025726899072
2021-04-21,6587,388083,401110,6440,0.016421929146618136,0.9675226247164119,58.916502201305605
2021-04-22,6596,388735,402376,7045,0.016392627790921925,0.9660988726961847,58.934960582171016
2021-04-23,6612,389445,403260,7203,0.01639636958785895,0.9657417051034072,58.8997277676951
2021-04-24,6623,390334,404167,7210,0.016386790608832486,0.9657740488461453,58.93613166238865
2021-04-25,6645,391301,405063,7117,0.01640485554098992,0.9660250380804961,58.88653122648608
2021-04-26,6660,392595,405812,6557,0.016411540319162567,0.967430731471716,58.9481981981982
2021-04-27,6679,393205,406205,6321,0.016442436700680692,0.9679964549919375,58.87183710136248
2021-04-28,6690,393814,406844,6340,0.01644364916282408,0.9679729822733038,58.866068759342305
2021-04-29,6710,394403,407831,6718,0.016452893477935715,0.9670745970757495,58.77839046199702
2021-04-30,6733,394939,408620,6948,0.016477411776222407,0.9665190152219666,58.657210753007575
2021-05-01,6747,395644,409546,7155,0.016474339878792613,0.9660550951541463,58.639988142878316
2021-05-02,6767,396594,410400,7039,0.01648879142300195,0.966359649122807,58.60706369144377
2021-05-03,6788,397349,411157,7020,0.016509508533236697,0.9664167215929681,58.53697701826753
2021-05-04,6807,397955,411573,6811,0.01653898579352873,0.9669123096024278,58.46261201704128
2021-05-05,6830,398610,412418,6978,0.01656086785736801,0.9665194050696139,58.36163982430454
2021-05-06,6850,399224,413323,7249,0.016572994970035542,0.9658886633456158,58.28087591240876
2021-05-07,6872,399821,414106,7413,0.01659478491014378,0.9655040013909482,58.18116996507567
2021-05-08,6896,400403,414838,7539,0.01662335658739074,0.965203284173581,58.06308004640371
2021-05-09,6911,401114,415647,7622,0.016627089814193294,0.9650352342251959,58.03993633338157
2021-05-10,6933,401744,416341,7664,0.01665221537153439,0.9649397969452924,57.94663204961777
2021-05-11,6952,402374,416747,7421,0.016681583790645164,0.9655114493925571,57.87888377445339
2021-05-12,6973,403039,417403,7391,0.016705677726322043,0.9655872142749333,57.79994263588126
2021-05-13,6973,403630,418188,7585,0.01667431872746229,0.9651879059179125,57.88469812132511
2021-05-14,7003,404187,418820,7630,0.01672078697292393,0.9650613628766535,57.71626445808939
2021-05-15,7066,404715,419047,7266,0.016862070364422128,0.96579858583882,57.27639399943391
2021-05-16,7082,404980,419208,7146,0.016893761569435697,0.966059808018931,57.18441118328156
2021-05-17,7107,405229,419629,7293,0.016936389048421343,0.9656839732239669,57.0182918249613
2021-05-18,7130,405357,419920,7433,0.016979424652314726,0.9653195846827968,56.852314165497894
2021-05-19,7149,405535,420459,7775,0.017002846888757285,0.9645054571313731,56.72611554063506
2021-05-20,7169,405714,421354,8471,0.017014197088433953,0.962881567518049,56.59283024131678
2021-05-21,7184,405918,422210,9108,0.017015229388219134,0.9614125672058929,56.503062360801785
2021-05-22,7196,406300,423142,9646,0.0170061114235883,0.9601977586720297,56.46192329071707
2021-05-23,7207,406669,424009,10133,0.016997280718097967,0.9591046416467575,56.42694602469821
2021-05-24,7225,406987,424828,10616,0.01700688278550378,0.9580041805154086,56.33038062283737
2021-05-25,7239,407493,425212,10480,0.017024448980743723,0.958329021758558,56.29133858267716
2021-05-26,7250,408019,425829,10560,0.01702561356788758,0.9581756996352996,56.27848275862069
2021-05-27,7271,408585,426769,10913,0.017037319955291973,0.9573914693897635,56.19378352358685
2021-05-28,7288,409497,427462,10677,0.017049468724705353,0.9579728724424628,56.18784302963776
2021-05-29,7296,410508,428269,10465,0.017036021752683476,0.9585284015420215,56.264802631578945
2021-05-30,7309,411495,429333,10529,0.017024081540435977,0.9584518310961422,56.29976741004241
2021-05-31,7327,412074,430059,10658,0.017037197221776545,0.958180156676177,56.24048041490378
2021-06-01,7349,412593,430578,10636,0.01706775543571664,0.9582305644970249,56.14274050891278
2021-06-02,7361,413179,431179,10639,0.017071796168180733,0.95825399660002,56.13082461622062
2021-06-03,7381,413680,431893,10832,0.017089881058502916,0.9578298328521184,56.046606150928056
2021-06-04,7402,414496,432799,10901,0.017102627316606556,0.9577101610678398,55.9978384220481
2021-06-05,7423,415317,434116,11376,0.01709911636521114,0.9566959061633297,55.95002020746329
2021-06-06,7438,416181,435135,11516,0.017093545681225366,0.956441104484815,55.95334767410594
2021-06-07,7457,416994,436332,11881,0.01709019737264285,0.9556805368389208,55.91980689285236
2021-06-08,7478,417997,437087,11612,0.017108722062198142,0.956324484599176,55.89689756619417
2021-06-09,7499,419109,438458,11850,0.017103120481323182,0.9558703456203331,55.8886518202427
2021-06-10,7523,420211,440554,12820,0.017076226750863684,0.9538240488112695,55.85683902698391
2021-06-11,7543,421396,442847,13908,0.01703297075513665,0.951561148658566,55.86583587432056
2021-06-12,7557,422121,445302,15624,0.016970505409811768,0.9479431936079334,55.858277094084954
2021-06-13,7571,423056,448071,17444,0.016896875718357136,0.9441717942022582,55.87848368775591
2021-06-14,7609,424088,450793,19096,0.016879144086088295,0.9407599496886597,55.735050597976084
2021-06-15,7634,425417,452295,19244,0.01687836478404581,0.9405741827789386,55.72661776264082
2021-06-16,7665,426695,454671,20311,0.016858343725463028,0.9384697946427197,55.667971298108284
2021-06-17,7713,428764,458815,22338,0.016810697121933678,0.9345030131970402,55.58978348243226
2021-06-18,7777,431264,463552,24511,0.016776974320033135,0.9303465414883335,55.453773948823454
2021-06-19,7836,433499,468447,27112,0.01672761272886794,0.9253960426686477,55.321465033180196
2021-06-20,7905,435982,474029,30142,0.01667619491634478,0.9197369781173725,55.152688172043014
2021-06-21,7976,439007,479043,32060,0.016649862329686477,0.916425039088349,55.04099799398195
2021-06-22,8014,442059,482264,32191,0.016617454340361295,0.9166327986331139,55.16084352383329
2021-06-23,8057,443195,486957,35705,0.016545608749848548,0.9101316954063706,55.00744694054859
2021-06-24,8107,445718,494462,40637,0.016395597639454598,0.9014201293527107,54.979400518070804
2021-06-25,8177,448288,501396,44931,0.016308466760803837,0.8940797293955277,54.82304023480494
2021-06-26,8220,451013,510667,51434,0.016096595237209375,0.8831841493576048,54.867761557177616
2021-06-27,8269,454497,520061,57295,0.01590005787782587,0.8739301735757921,54.96396178498004
2021-06-28,8348,457935,528409,62126,0.0157983683093967,0.8666298265169594,54.85565404887398
2021-06-29,8426,461439,535788,65923,0.01572636938490597,0.8612342941611234,54.76370757180157
2021-06-30,8486,464943,543468,70039,0.01561453480241707,0.8555112720528164,54.78941786471836
2021-07-01,8528,468461,551009,74020,0.015477061173229476,0.8501875649944012,54.932106003752345
2021-07-02,8547,473467,560408,78394,0.015251388274257326,0.8448612439508358,55.3956943956944
2021-07-03,8577,479150,570110,82383,0.015044465103225694,0.8404518426268615,55.86452139442696
2021-07-04,8652,484949,580595,86994,0.014901954029917584,0.8352621018093508,56.05050855293574
2021-07-05,8779,491556,591498,91163,0.014841977487666906,0.8310357769595164,55.992254243080076
2021-07-06,8861,497492,600937,94584,0.014745306080337873,0.8278604911995766,56.144001805665276
2021-07-07,9042,501199,610303,100062,0.014815591599582503,0.8212297825834053,55.43010395930104
2021-07-08,9110,512085,623277,102082,0.014616294199850147,0.8216009896081518,56.211306256860595
2021-07-09,9306,526941,636389,100142,0.014623131449475085,0.8280171404596874,56.62379110251451
2021-07-10,9357,543867,649309,96085,0.014410704302573967,0.8376089042351177,58.12407823020199
2021-07-11,9395,564437,662442,88610,0.014182373702150529,0.8520549723598443,60.07844598190527
2021-07-12,9462,584912,677061,82687,0.01397510711737938,0.8638985261298465,61.816952018600716
2021-07-13,9541,589486,689243,90216,0.013842723103462785,0.8552658496350344,61.78450896132481
2021-07-14,9603,592556,701910,99751,0.013681241184767278,0.844205097519625,61.70530042694991
2021-07-15,9743,595582,714601,109276,0.013634181872121646,0.8334469165310432,61.12922097916453
2021-07-16,9845,604033,727016,113138,0.013541655204287113,0.8308386610473497,61.35429151853733
2021-07-17,9902,615640,737184,111642,0.013432196032469505,0.8351239310674133,62.173298323571
2021-07-18,10103,627481,746312,108728,0.013537233757463367,0.840775707746894,62.10838364842126
2021-07-19,10345,640171,751312,100796,0.013769246331750324,0.8520707775198586,61.882165297245045
2021-07-20,10610,652242,757525,94673,0.014006138411273555,0.8610171281475859,61.47426955702168
2021-07-21,10692,662800,763429,89937,0.014005231658739712,0.868188135373427,61.99027310138421
2021-07-22,10865,673424,770487,86198,0.014101470887892983,0.8740238316804826,61.981040036815465
2021-07-23,11021,687864,778520,79635,0.014156347942249396,0.8835534090325232,62.41393702930768
2021-07-24,11181,702477,786880,73222,0.014209282228548191,0.8927371390809272,62.82774349342635
2021-07-25,11333,716838,792273,64102,0.01430441274661638,0.9047866076466067,63.252272125650755
2021-07-26,11436,731504,794935,51995,0.014386081880908503,0.9202060545830791,63.96502273522211
2021-07-27,11606,746087,798502,40809,0.014534716256189715,0.9343583359841303,64.2845941754265
2021-07-28,11688,757122,804027,35217,0.014536825255868272,0.9416624068594711,64.77772073921972
2021-07-29,11844,768562,807872,27466,0.014660738334785709,0.9513413015923314,64.89040864572779
2021-07-30,11952,779720,811326,19654,0.014731439643250679,0.9610440192968055,65.2376171352075
2021-07-31,12135,784668,814653,17850,0.014895912738306984,0.9631929177207965,64.66155747836835
2021-08-01,12209,789261,817354,15884,0.014937224262681776,0.9656293356367008,64.64583503972479
2021-08-02,12363,791422,818764,14979,0.015099589136796439,0.9666057618556751,64.01536843808137
2021-08-03,12433,793928,820365,14004,0.015155449098876719,0.9677741005528027,63.85651089841551
2021-08-04,12514,796381,823346,14451,0.015198956453301528,0.9672494917082247,63.63920409141761
2021-08-05,12629,799151,825657,13877,0.015295697850317988,0.9678970807490277,63.27904030406208
2021-08-06,12682,802373,827842,12787,0.015319348378072145,0.9692344674466867,63.26864847815802
2021-08-07,12750,806924,829850,10176,0.015364222449840332,0.9723733204796048,63.2881568627451
2021-08-08,12770,808087,831499,10642,0.015357805601690441,0.9718436221811452,63.280109631949884
2021-08-09,12783,809087,832226,10356,0.01536001038179533,0.9721962543828239,63.293984197762654
2021-08-10,12824,810308,833651,10519,0.01538293602478735,0.9719990739530091,63.186837180286965
2021-08-11,12866,811642,835609,11101,0.015397153453349592,0.9713179250103816,63.08425307010726
2021-08-12,12908,813898,836687,9881,0.015427513514611796,0.9727628133340186,63.05376510691044
2021-08-13,12976,815468,837897,9453,0.015486390331985912,0.9732317934065882,62.84432799013563
2021-08-14,13005,816687,839260,9568,0.015495793913685866,0.9731036865810356,62.797923875432524
2021-08-15,13022,817764,840442,9656,0.01549422803715188,0.9730165793713308,62.79864844109968
2021-08-16,13050,818700,840955,9205,0.01551807171608469,0.9735360393837958,62.735632183908045
2021-08-17,13074,819620,841610,8916,0.015534511234419743,0.9738715081807489,62.69083677527918
2021-08-18,13087,820517,842639,9035,0.015530968777851487,0.9737467646287438,62.69710399633224
2021-08-19,13121,821451,843370,8798,0.015557821596689472,0.9740102208994866,62.6058227269263
2021-08-20,13132,822399,844339,8808,0.015552994709470958,0.9740151763687334,62.62557112397198
2021-08-21,13152,823314,845230,8764,0.015560261703914911,0.9740709629331661,62.59990875912409
2021-08-22,13173,824227,845931,8531,0.015572192058217514,0.9743430610770855,62.56942230319593
2021-08-23,13193,824958,846416,8265,0.015586898168276592,0.9746483998412129,62.529978018646254
2021-08-24,13203,825573,846900,8124,0.01558979808714134,0.9748175699610344,62.52919790956601
2021-08-25,13214,826302,847689,8173,0.015588264092137564,0.974770228232288,62.53231421219918
2021-08-26,13216,827333,848263,7714,0.015580073632823783,0.9753260486429327,62.60086259079903
2021-08-27,13232,827674,848901,7995,0.015587212171972939,0.9749947284783502,62.550937122128175
2021-08-28,13242,828125,849369,8002,0.015590397106557926,0.9749884914565989,62.537758646730104
2021-08-29,13252,828838,849843,7753,0.015593468440641389,0.9752836700425843,62.544370661032296
2021-08-30,13261,829668,850184,7255,0.015597800005645836,0.9758687531169723,62.56451248020511
2021-08-31,13290,830197,850583,7096,0.015624577495670616,0.9760329091928712,62.46779533483822
2021-09-01,13302,831293,851256,6661,0.015626321576588005,0.9765487702876691,62.493835513456624
2021-09-02,13312,832130,851686,6244,0.01563017356161778,0.9770384860147989,62.509765625
2021-09-03,13322,832952,852029,5755,0.015635618036475285,0.9776099170333404,62.524545863984386
2021-09-04,13332,833437,852389,5620,0.015640746185133784,0.9777660199744482,62.51402640264026
2021-09-05,13342,833765,852692,5585,0.015646915885219985,0.9778032396222787,62.491755359016636
2021-09-06,13359,834489,852909,5061,0.01566286673021389,0.9784033232150205,62.46642712777903
2021-09-07,13372,835030,853171,4769,0.015673294099307174,0.978736970665904,62.4461561471732
2021-09-08,13386,835700,853599,4513,0.015681836553229328,0.9790311375716232,62.430897953085314
2021-09-09,13399,836187,853907,4321,0.015691404333258774,0.9792483256373352,62.406672139711915
2021-09-10,13411,836644,854168,4113,0.01570065841848442,0.9794841295857489,62.384907911416
2021-09-11,13431,837033,854436,3972,0.015719141047427776,0.9796321784194486,62.32097386642841
2021-09-12,13437,837364,854742,3941,0.0157205332135311,0.9796687187478795,62.31777926620526
2021-09-13,13443,837805,854929,3681,0.015724112762580286,0.9799702665367533,62.32277021498177
2021-09-14,13445,838306,855119,3368,0.015722957857327458,0.9803384090401452,62.35076236519152
2021-09-15,13455,838680,855424,3289,0.01572904197216819,0.9804260811013018,62.33221850613155
2021-09-16,13464,839022,855600,3114,0.01573632538569425,0.9806241234221599,62.315953654188945
2021-09-17,13469,839379,855806,2958,0.015738379959944194,0.9808052292225107,62.3193258593808
2021-09-18,13475,839623,856006,2908,0.015741712090803103,0.9808611154594711,62.309684601113176
2021-09-19,13479,839803,856161,2879,0.015743534218447233,0.9808937804922205,62.30454781511982
2021-09-20,13482,840212,856252,2558,0.015745364682359864,0.9812671970401237,62.32102062008604
2021-09-21,13486,840525,856358,2347,0.0157480866646893,0.9815112371227921,62.325745217262345
2021-09-22,13490,840812,856585,2283,0.015748583036126012,0.9815861823403398,62.32853965900667
2021-09-23,13493,841065,856750,2192,0.015749051648672307,0.9816924423694193,62.3334321500037
2021-09-24,13497,841393,856931,2041,0.01575039297212961,0.9818678516706713,62.339260576424394
2021-09-25,13500,841592,857064,1972,0.015751449133320265,0.9819476725192051,62.340148148148145
2021-09-26,13503,841719,857232,2010,0.015751861806372138,0.981903382048267,62.335703177071764
2021-09-27,13507,841980,857335,1848,0.01575463500265357,0.9820898481923636,62.33656622492041
2021-09-28,13512,842141,857439,1786,0.0157585554191027,0.982158497572422,62.325414446418
2021-09-29,13516,842336,857616,1764,0.0157599671647917,0.9821831682244734,62.32139686297721
2021-09-30,13519,842541,857765,1705,0.0157607270056484,0.9822515490839565,62.32273097122568
2021-10-01,13524,842715,857916,1677,0.015763781069475333,0.9822814821031429,62.31255545696539
2021-10-02,13529,842842,858071,1700,0.015766760559440884,0.9822520514036718,62.29891344519181
2021-10-03,13534,842929,858198,1735,0.01577025348462709,0.982208068534301,62.28232599379341
2021-10-04,13534,843091,858347,1722,0.01576751593469774,0.9822263024161557,62.2942958474952
2021-10-05,13538,843239,858419,1642,0.015770853161451458,0.9823163280402694,62.286822278032204
2021-10-06,13540,843414,858622,1668,0.015769453845813408,0.9822878985164601,62.290546528803546
2021-10-07,13541,843529,858771,1701,0.015767882241016523,0.9822513801700337,62.294439110848536
2021-10-08,13541,843738,858921,1642,0.01576512857410635,0.9823231705826263,62.309873716859904
2021-10-09,13543,843822,859021,1656,0.01576562156222025,0.9823066025161201,62.30687440005907
2021-10-10,13547,843891,859161,1723,0.015767708264225216,0.9822268468889999,62.29357053222115
2021-10-11,13549,844189,859202,1464,0.015769283591053094,0.982526809760685,62.306369473761904
2021-10-12,13550,844538,859345,1257,0.015767823167645124,0.9827694348602715,62.327527675276755
2021-10-13,13550,844742,859623,1331,0.015762723891752546,0.9826889229348215,62.34258302583026
2021-10-14,13550,844839,859736,1347,0.015760652107158477,0.9826725878641815,62.349741697416974
2021-10-15,13550,844901,859860,1409,0.015758379271044124,0.9826029818807713,62.354317343173435
2021-10-16,13551,845121,860014,1342,0.015756720239437964,0.98268284004679,62.36595085233562
2021-10-17,13551,845248,860145,1346,0.015754320492475105,0.9826808270698545,62.37532285440189
2021-10-18,13552,845386,860252,1314,0.015753523386170563,0.9827190172182105,62.38090318772137
2021-10-19,13552,845508,860358,1298,0.015751582480781255,0.9827397432231699,62.38990554899646
2021-10-20,13552,845650,860461,1259,0.015749696964766562,0.9827871338735864,62.40038370720189
2021-10-21,13553,845763,860550,1234,0.01574923014351287,0.9828168032072512,62.40411716963034
2021-10-22,13553,845884,860633,1196,0.015747711277629372,0.9828626139132476,62.413045082269605
2021-10-23,13555,846056,860749,1138,0.015747912573816525,0.9829299830728818,62.416525267428995
2021-10-24,13556,846185,860880,1139,0.01574667781804665,0.9829302574110212,62.4214370020655
2021-10-25,13557,846352,860962,1053,0.01574633955970182,0.983030609945619,62.429150992107395
2021-10-26,13558,846525,860999,916,0.015746824328483542,0.9831892952256622,62.43730638737277
2021-10-27,13559,846667,861104,878,0.015746065515895875,0.9832343131607797,62.44317427538904
2021-10-28,13560,846749,861235,926,0.01574483155004151,0.9831799683013347,62.44461651917404
2021-10-29,13560,846799,861331,972,0.015743076703381164,0.9831284372674384,62.44830383480826
2021-10-30,13561,846942,861427,924,0.015742483112324086,0.9831848781150347,62.454243787331315
2021-10-31,13562,847021,861540,957,0.015741579032894585,0.9831476193792511,62.45546379590031
2021-11-01,13562,847066,861623,995,0.01574006264920969,0.9831051399509995,62.45878189057661
2021-11-02,13562,847201,861700,937,0.01573865614482999,0.9831739584542184,62.46873617460552
2021-11-03,13563,847353,861832,916,0.01573740589813328,0.9831997419450659,62.475337314753375
2021-11-04,13564,847403,861943,976,0.01573653942314051,0.983131135121464,62.4744175759363
2021-11-05,13565,847438,862061,1058,0.015735545396439465,0.9830371632633885,62.47239218577221
2021-11-06,13566,847685,862130,879,0.015735445930428124,0.9832449862549731,62.4859943977591
2021-11-07,13566,847808,862247,873,0.015733310756662535,0.9832542183388286,62.495061182367685
2021-11-08,13566,847885,862276,825,0.0157327816151673,0.9833104481627692,62.50073713696005
2021-11-09,13566,848034,862370,770,0.015731066711504343,0.9833760450850563,62.51172047766475
2021-11-10,13566,848093,862465,806,0.015729333943986134,0.9833361353794067,62.51606958572903
2021-11-11,13567,848137,862572,868,0.015728542081124824,0.9832651651108545,62.5147047984079
2021-11-12,13567,848311,862643,765,0.015727247540407795,0.9833859429682963,62.52753003611705
2021-11-13,13567,848419,862697,711,0.015726263102804346,0.9834495773139352,62.535490528488246
2021-11-14,13568,848527,862789,694,0.015725745228555302,0.9834698866119063,62.538841391509436
2021-11-15,13569,848604,862825,652,0.01572624808043346,0.9835180946310086,62.539907141277915
2021-11-16,13569,848710,862904,625,0.0157248083216673,0.9835508932627499,62.547719065516986
2021-11-17,13570,848871,863034,593,0.01572359837503505,0.983589290804302,62.55497420781135
2021-11-18,13571,849007,863134,556,0.015722935256866258,0.9836329005693206,62.56038611745634
2021-11-19,13573,849111,863231,547,0.015723485370659766,0.9836428487855511,62.55883003020703
2021-11-20,13574,849265,863345,506,0.015722567455652144,0.983691340078416,62.56556652423751
2021-11-21,13574,849386,863456,496,0.015720546269873625,0.9837050179742801,62.57448062472373
2021-11-22,13574,849448,863482,460,0.015720072914085066,0.9837472002890622,62.57904818034478
2021-11-23,13574,849491,863551,486,0.015718816838843335,0.9837183906914588,62.58221600117872
2021-11-24,13575,849596,863633,462,0.015718482271983587,0.9837465682761081,62.58534069981584
2021-11-25,13576,849638,863687,473,0.01571865733766978,0.9837336905615113,62.58382439599293
2021-11-26,13576,849693,863757,488,0.015717383477065888,0.9837176428092623,62.58787566293459
2021-11-27,13576,849779,863811,456,0.015716400925665452,0.9837557058199073,62.59421037124337
2021-11-28,13576,849831,863862,455,0.015715473073245494,0.9837578224299715,62.598040659988214
2021-11-29,13576,849902,863903,425,0.015714727232108233,0.9837933193888666,62.603270477312904
2021-11-30,13576,849929,863947,442,0.015713926895978572,0.9837744676467423,62.605259281084265
2021-12-01,13576,849979,864017,462,0.015712653801950655,0.983752634496775,62.60894225103123
2021-12-02,13576,850046,864045,423,0.01571214462209723,0.9837982975423734,62.61387743076016
2021-12-03,13577,850114,864087,396,0.015712538205064998,0.9838291746085753,62.614274140089854
2021-12-04,13578,850175,864135,382,0.015712822649238834,0.9838451167930937,62.614155251141554
2021-12-05,13579,850228,864178,371,0.015713197975417103,0.9838574923221837,62.613447234700644
2021-12-06,13581,850281,864192,330,0.015715257720506554,0.983902882692735,62.608129003755245
2021-12-07,13582,850319,864223,322,0.01571585111713065,0.9839115598636,62.60631718450891
2021-12-08,13583,850364,864264,317,0.01571626262345765,0.983916951301917,62.60502098210999
2021-12-09,13583,850439,864300,278,0.015715608006479233,0.9839627444174477,62.61054259000221
2021-12-10,13583,850475,864326,268,0.015715135261463845,0.9839747965466734,62.613192961790475
2021-12-11,13583,850517,864358,258,0.015714553460487436,0.9839869591072218,62.61628506221012
2021-12-12,13583,850557,864390,250,0.015713971702587953,0.9839968069968417,62.619229919752634
2021-12-13,13583,850595,864406,228,0.01571368083979056,0.9840225542164215,62.622027534418024
2021-12-14,13583,850621,864426,222,0.015713317276435462,0.9840298649045726,62.62394169182066
2021-12-15,13583,850649,864449,217,0.015712899199374398,0.9840360738458833,62.62600309210042
2021-12-16,13583,850685,864489,221,0.015712172161820453,0.9840321854876117,62.62865346388868
2021-12-17,13583,850719,864527,225,0.01571148153845976,0.9840282605401567,62.631156592799826
2021-12-18,13583,850751,864601,267,0.015710136814553764,0.9839810502185401,62.633512478833836
2021-12-19,13583,850797,864644,264,0.015709355526667624,0.9839853165002013,62.63689906500773
2021-12-20,13584,850817,864682,281,0.01570982164541415,0.9839652033926923,62.633760306242635
2021-12-21,13584,850837,864737,316,0.01570882245121927,0.9839257485223831,62.635232626619555
2021-12-22,13584,850858,864780,338,0.015708041351557622,0.9839011077962025,62.63677856301531
2021-12-23,13584,850910,864796,302,0.01570775072965185,0.9839430339640793,62.64060659599529
2021-12-24,13584,850939,864865,342,0.01570649754585976,0.9838980650159274,62.642741460541814
2021-12-25,13584,850984,864945,377,0.01570504482944002,0.9838590893062564,62.64605418138987
2021-12-26,13584,851008,864992,400,0.015704191483851875,0.9838333764936554,62.647820965842165
2021-12-27,13584,851096,865034,354,0.015703428998166544,0.9838873385323582,62.65429917550059
2021-12-28,13585,851138,865130,407,0.015702842347392876,0.9838267081247904,62.652778800147225
2021-12-29,13587,851167,865157,403,0.015704664008960225,0.9838295245833993,62.64569073378965
2021-12-30,13587,851201,865210,422,0.015703701991424047,0.9838085551484611,62.648193125782
2021-12-31,13588,851222,865297,487,0.015703278758622763,0.983733908704179,62.64512805416544
2022-01-01,13588,851280,865415,547,0.015701137604501886,0.9836667956991733,62.64939652634678
2022-01-02,13588,851386,865518,544,0.015699269108210342,0.983672205546274,62.65719752722991
2022-01-03,13588,851408,865690,694,0.01569614989199367,0.983502177453823,62.6588166028849
2022-01-04,13588,851449,865805,768,0.015694065060839334,0.9834188991747564,62.66183397115102
2022-01-05,13589,851520,866064,955,0.015690526335236196,0.9832067837942693,62.66244756788579
2022-01-06,13589,851572,866331,1170,0.015685690573233557,0.9829637863587936,62.66627419236147
2022-01-07,13589,851648,866631,1394,0.015680260687651375,0.9827112115767841,62.67186695121054
2022-01-08,13589,851727,866909,1593,0.015675232348493325,0.9824872045393461,62.67768047685628
2022-01-09,13589,851839,867302,1874,0.015668129440494775,0.9821711468438906,62.68592243726543
2022-01-10,13589,851944,867662,2129,0.015661628606531114,0.9818846509355026,62.69364927514902
2022-01-11,13590,852126,868199,2483,0.01565309335762884,0.9814869632422981,62.70242825607064
2022-01-12,13590,852269,868611,2752,0.01564566877462984,0.9811860545169242,62.71295069904341
2022-01-13,13590,852563,869089,2936,0.015637063637901297,0.9809846862634322,62.7345842531273
2022-01-14,13591,852727,869643,3325,0.015628252052853873,0.9805483399509913,62.74203517033331
2022-01-15,13591,853003,870363,3769,0.015615323721251937,0.9800542991832144,62.762342726804505
2022-01-16,13591,853522,870929,3816,0.015605175622811962,0.9800132961469878,62.80052976234273
2022-01-17,13591,853987,871422,3844,0.015596347119994676,0.9799924720743796,62.8347435803105
2022-01-18,13591,854204,872092,4297,0.015584364952321544,0.9794884025997257,62.85071002869546
2022-01-19,13591,854589,873104,4924,0.015566301379904342,0.9787940497351977,62.87903759841071
2022-01-20,13591,855026,874259,5642,0.01554573644652214,0.9780007983904083,62.9111912294901
2022-01-21,13591,855676,875743,6476,0.015519393246648845,0.9770857431917811,62.95901699654183
2022-01-22,13591,856137,877568,7840,0.015487118946907817,0.9755791004229871,62.992936502096974
2022-01-23,13597,856653,879307,9057,0.015463313723193378,0.974236529448759,63.003088916672795
